9.999999999999999547e-08 4.086259272164543895e-16
1.000744725443646411e-07 4.092403227604128563e-16
1.001490005503279126e-07 4.098556413593904679e-16
1.002235840591934924e-07 4.104734656987991301e-16
1.002982231122958074e-07 4.110906369425352439e-16
1.003729177510000557e-07 4.117087354080252569e-16
1.004476680167022462e-07 4.123293509308545916e-16
1.005224739508292252e-07 4.129493104040437689e-16
1.005973355948386893e-07 4.135702012845059064e-16
1.006722529902191991e-07 4.141936205903031071e-16
1.007472261784902184e-07 4.148163808791234692e-16
1.008222552012021281e-07 4.154400767796398688e-16
1.008973400999362651e-07 4.160663125247578055e-16
1.009724809163049361e-07 4.166918862721950238e-16
1.010476776919514044e-07 4.173183998546696711e-16
1.011229304685499687e-07 4.179458546829999175e-16
1.011982392878059772e-07 4.185758646585790228e-16
1.012736041914558268e-07 4.192052086420409209e-16
1.013490252212669769e-07 4.198354981201434828e-16
1.014245024190380020e-07 4.204683542853514380e-16
1.015000358265986316e-07 4.211005414462004853e-16
1.015756254858097237e-07 4.217336783696317621e-16
1.016512714385630926e-07 4.223693935721032957e-16
1.017269737267823826e-07 4.230044367443445284e-16
1.018027323924218634e-07 4.236404339663617560e-16
1.018785474774672245e-07 4.242773866702540025e-16
1.019544190239354294e-07 4.249169331872064354e-16
1.020303470738747288e-07 4.255558036190331872e-16
1.021063316693647136e-07 4.261956338457293067e-16
1.021823728525162887e-07 4.268380695998260505e-16
1.022584706654717121e-07 4.274798262109349947e-16
1.023346251504046617e-07 4.281225469493535698e-16
1.024108363495201687e-07 4.287678849823688599e-16
1.024871043050547634e-07 4.294125408007167908e-16
1.025634290592763825e-07 4.300581650983480936e-16
1.026398106544844352e-07 4.307064185108816218e-16
1.027162491330098829e-07 4.313539866175212439e-16
1.027927445372151459e-07 4.320025275806917511e-16
1.028692969094942499e-07 4.326520428550681834e-16
1.029459062922727590e-07 4.333042030843926876e-16
1.030225727280078557e-07 4.339556738785653900e-16
1.030992962591883139e-07 4.346081233818504173e-16
1.031760769283345656e-07 4.352632297852042756e-16
1.032529147779987005e-07 4.359176436352128710e-16
1.033298098507645325e-07 4.365730406120625401e-16
1.034067621892475332e-07 4.372311064880227594e-16
1.034837718360949513e-07 4.378884766783201933e-16
1.035608388339857858e-07 4.385468344331454826e-16
1.036379632256308128e-07 4.392061812348717570e-16
1.037151450537726252e-07 4.398682130152266650e-16
